SK_ID_CURR,TARGET
345718,0.07
345726,0.09
345733,0.09
345738,0.06
345754,0.09
345761,0.12
345771,0.1
345778,0.03
345780,0.14
345788,0.1
345796,0.03
345800,0.19
345808,0.13
345812,0.07
345821,0.09
345822,0.12
345843,0.13
345853,0.13
345854,0.06
345857,0.08
345858,0.12
345867,0.09
345884,0.09
345892,0.08
345893,0.04
345896,0.09
345902,0.07
345906,0.03
345913,0.08
345916,0.1
345922,0.1
345923,0.18
345924,0.15
345935,0.03
345941,0.01
345948,0.04
345953,0.02
345958,0.17
345962,0.02
345966,0.06
345973,0.06
345976,0.06
345989,0.05
345999,0.01
346003,0.08
346014,0.11
346027,0.03
346036,0.25
346048,0.09
346052,0.1
346057,0.05
346058,0.13
346064,0.1
346076,0.11
346079,0.05
346081,0.04
346091,0.06
346099,0.08
346104,0.17
346111,0.09
346117,0.13
346118,0.03
346126,0.05
346135,0.06
346141,0.08
346150,0.07
346153,0.05
346155,0.17
346164,0.05
346166,0.12
346173,0.23
346179,0.01
346184,0.11
346188,0.04
346201,0.06
346207,0.1
346213,0.05
346219,0.06
346245,0.04
346271,0.07
346273,0.05
346290,0.08
346300,0.1
346314,0.05
346328,0.04
346329,0.04
346338,0.04
346340,0.04
346341,0.08
346347,0.04
346358,0.13
346362,0.01
346373,0.15
346377,0.11
346379,0.2
346384,0.09
346387,0.06
346392,0.24
346396,0.15
346402,0.27
346405,0.12
346407,0.08
346409,0.06
346414,0.02
346423,0.12
346424,0.1
346428,0.07
346443,0.12
346444,0.03
346446,0.08
346449,0.1
346456,0.06
346476,0.06
346477,0.11
346480,0.07
346492,0.05
346526,0.02
346536,0.09
346539,0.12
346543,0.13
346544,0.07
346546,0.01
346591,0.07
346598,0.05
346599,0.05
346618,0.21
346620,0.04
346623,0.07
346631,0.13
346639,0.03
346657,0.06
346661,0.13
346671,0.05
346672,0.09
346694,0.0
346712,0.1
346714,0.05
346723,0.07
346727,0.14
346729,0.05
346747,0.04
346765,0.09
346775,0.05
346784,0.12
346797,0.04
346799,0.11
346802,0.02
346807,0.21
346822,0.05
346828,0.18
346836,0.09
346838,0.06
346841,0.08
346843,0.02
346848,0.09
346850,0.12
346851,0.06
346855,0.07
346856,0.15
346860,0.05
346870,0.07
346881,0.16
346884,0.05
346887,0.06
346890,0.05
346904,0.1
346912,0.13
346914,0.17
346923,0.03
346924,0.06
346926,0.13
346934,0.08
346936,0.03
346951,0.05
346952,0.04
346970,0.09
346982,0.07
346993,0.01
347013,0.05
347018,0.11
347021,0.15
347031,0.13
347033,0.18
347039,0.05
347045,0.06
347046,0.04
347058,0.07
347071,0.1
347078,0.06
347079,0.04
347097,0.07
347101,0.14
347120,0.09
347121,0.09
347133,0.12
347161,0.1
347163,0.02
347173,0.14
347175,0.07
347181,0.03
347193,0.13
347196,0.13
347204,0.08
347205,0.09
347217,0.03
347229,0.0
347255,0.04
347261,0.06
347266,0.03
347283,0.07
347286,0.26
347302,0.08
347304,0.07
347321,0.08
347323,0.05
347331,0.03
347340,0.05
347350,0.07
347374,0.11
347379,0.09
347404,0.07
347415,0.1
347438,0.21
347439,0.05
347443,0.11
347450,0.14
347456,0.02
347458,0.2
347463,0.15
347471,0.05
347476,0.06
347482,0.04
347483,0.02
347492,0.1
347498,0.01
347499,0.09
347501,0.16
347521,0.05
347527,0.04
347531,0.07
347540,0.03
347556,0.09
347575,0.12
347579,0.06
347581,0.08
347583,0.06
347611,0.17
347614,0.14
347621,0.06
347629,0.07
347639,0.07
347642,0.07
347650,0.04
347665,0.22
347674,0.01
347678,0.08
347689,0.09
347690,0.21
347708,0.08
347712,0.12
347722,0.05
347728,0.05
347734,0.08
347736,0.13
347747,0.06
347748,0.03
347753,0.06
347755,0.14
347756,0.03
347757,0.06
347763,0.12
347770,0.17
347771,0.08
347784,0.11
347792,0.08
347793,0.05
347801,0.04
347808,0.09
347821,0.04
347824,0.11
347829,0.08
347841,0.08
347845,0.06
347846,0.11
347853,0.06
347854,0.07
347858,0.08
347859,0.05
347864,0.09
347869,0.08
347876,0.04
347880,0.05
347884,0.09
347888,0.02
347893,0.06
347900,0.01
347902,0.07
347910,0.09
347912,0.1
347915,0.05
347916,0.02
347919,0.07
347923,0.05
347952,0.19
348002,0.16
348003,0.04
348008,0.07
348014,0.06
348027,0.11
348031,0.01
348051,0.13
348060,0.01
348064,0.11
348066,0.05
348069,0.08
348077,0.1
348081,0.14
348087,0.12
348088,0.07
348094,0.08
348100,0.06
348119,0.12
348122,0.1
348141,0.12
348145,0.09
348154,0.04
348158,0.04
348163,0.29
348176,0.2
348177,0.05
348181,0.06
348190,0.13
348195,0.1
348197,0.08
348200,0.09
348209,0.05
348216,0.05
348217,0.07
348223,0.13
348228,0.02
348230,0.05
348249,0.06
348251,0.08
348261,0.08
348264,0.08
348271,0.03
348273,0.06
348280,0.11
348283,0.13
348285,0.03
348306,0.05
348312,0.1
348327,0.03
348328,0.1
348344,0.05
348358,0.09
348361,0.03
348362,0.06
348364,0.04
348370,0.1
348380,0.07
348400,0.07
348420,0.1
348428,0.06
348430,0.1
348445,0.05
348460,0.1
348462,0.03
348465,0.11
348481,0.05
348482,0.03
348485,0.02
348491,0.08
348492,0.09
348522,0.24
348531,0.03
348536,0.16
348546,0.11
348547,0.03
348548,0.09
348551,0.02
348554,0.19
348564,0.05
348571,0.11
348577,0.07
348593,0.11
348595,0.15
348606,0.11
348621,0.03
348630,0.03
348633,0.1
348644,0.15
348646,0.01
348680,0.06
348692,0.07
348698,0.07
348703,0.08
348712,0.03
348726,0.15
348727,0.03
348731,0.1
348733,0.05
348747,0.01
348753,0.08
348756,0.02
348760,0.08
348771,0.03
348785,0.09
348789,0.18
348793,0.09
348797,0.02
348799,0.03
348811,0.02
348812,0.05
348818,0.12
348822,0.09
348833,0.12
348849,0.08
348875,0.06
348878,0.06
348879,0.0
348884,0.11
348887,0.0
348890,0.09
348901,0.11
348911,0.08
348936,0.06
348941,0.05
348949,0.02
348950,0.06
348952,0.05
348954,0.03
348971,0.09
348979,0.03
348985,0.09
348989,0.07
348999,0.05
349006,0.13
349013,0.11
349015,0.02
349024,0.03
349033,0.1
349047,0.07
349060,0.02
349065,0.09
349071,0.14
349081,0.1
349088,0.01
349093,0.02
349101,0.07
349107,0.12
349113,0.02
349123,0.08
349125,0.05
349129,0.21
349131,0.16
349132,0.01
349163,0.0
349168,0.06
349172,0.09
349187,0.04
349192,0.05
349193,0.07
349203,0.06
349227,0.05
349234,0.12
349248,0.02
349249,0.15
349254,0.1
349259,0.14
349265,0.13
349276,0.05
349281,0.2
349283,0.06
349288,0.13
349297,0.05
349299,0.1
349304,0.12
349306,0.11
349310,0.29
349314,0.04
349320,0.09
349326,0.03
349329,0.09
349337,0.08
349357,0.15
349363,0.04
349374,0.07
349375,0.03
349394,0.12
349399,0.06
349404,0.04
349419,0.06
349422,0.13
349425,0.12
349432,0.12
349433,0.18
349436,0.06
349437,0.06
349439,0.03
349484,0.05
349488,0.11
349490,0.12
349538,0.11
349541,0.07
349543,0.11
349552,0.02
349560,0.07
349565,0.1
349570,0.09
349586,0.02
349589,0.1
349592,0.1
349596,0.1
349598,0.03
349601,0.05
349608,0.16
349615,0.06
349645,0.06
349654,0.02
349671,0.1
349679,0.08
349693,0.18
349706,0.11
349707,0.04
349708,0.02
349719,0.07
349727,0.24
349730,0.05
349735,0.03
349744,0.08
349745,0.04
349760,0.04
349765,0.09
349778,0.06
349787,0.05
349802,0.03
349812,0.12
349815,0.03
349847,0.06
349854,0.03
349855,0.05
349872,0.11
349873,0.1
349874,0.12
349886,0.01
349887,0.1
349911,0.01
349916,0.1
349920,0.16
349921,0.03
349929,0.02
349931,0.15
349935,0.19
349939,0.18
349960,0.04
349967,0.08
349969,0.12
349971,0.09
349977,0.01
349979,0.01
349981,0.09
349982,0.15
349992,0.03
349994,0.02
350005,0.01
350006,0.04
350009,0.12
350017,0.08
350021,0.06
350023,0.04
350032,0.22
350033,0.11
350036,0.17
350037,0.04
350048,0.12
350052,0.02
350063,0.03
350077,0.03
350078,0.15
350086,0.12
350087,0.08
350107,0.03
350110,0.06
350114,0.07
350119,0.12
350139,0.05
350154,0.08
350174,0.12
350177,0.05
350190,0.25
350193,0.09
350203,0.01
350206,0.05
350210,0.06
350225,0.05
350242,0.02
350264,0.07
350273,0.08
350277,0.02
350283,0.06
350286,0.03
350288,0.11
350290,0.12
350293,0.17
350310,0.09
350327,0.21
350330,0.13
350334,0.11
350340,0.13
350342,0.12
350344,0.07
350370,0.04
350372,0.21
350376,0.06
350387,0.05
350389,0.15
350395,0.11
350397,0.07
350433,0.12
350436,0.13
350442,0.09
350445,0.04
350446,0.07
350457,0.22
350480,0.15
350481,0.05
350484,0.11
350494,0.05
350511,0.11
350529,0.07
350531,0.13
350535,0.04
350539,0.07
350543,0.16
350544,0.04
350550,0.01
350558,0.05
350569,0.07
350571,0.05
350577,0.07
350582,0.05
350585,0.09
350596,0.08
350598,0.11
350599,0.09
350602,0.07
350612,0.12
350621,0.07
350626,0.22
350628,0.07
350638,0.05
350646,0.08
350652,0.14
350665,0.03
350671,0.09
350677,0.02
350694,0.04
350697,0.07
350699,0.11
350703,0.12
350705,0.12
350708,0.04
350724,0.09
350731,0.07
350740,0.07
350745,0.09
350749,0.07
350754,0.11
350757,0.01
350764,0.1
350766,0.16
350779,0.07
350794,0.15
350805,0.03
350810,0.03
350817,0.03
350825,0.13
350829,0.08
350832,0.07
350841,0.01
350855,0.06
350862,0.21
350867,0.08
350871,0.0
350874,0.1
350891,0.04
350895,0.07
350898,0.07
350899,0.05
350902,0.03
350913,0.04
350916,0.09
350933,0.05
350944,0.03
350954,0.09
350959,0.06
350965,0.04
350969,0.02
350984,0.07
350997,0.08
350999,0.07
351002,0.11
351008,0.04
351014,0.12
351025,0.1
351026,0.04
351046,0.11
351048,0.04
351070,0.17
351073,0.01
351079,0.09
351085,0.09
351091,0.0
351094,0.02
351115,0.08
351117,0.05
351126,0.07
351142,0.12
351151,0.03
351171,0.06
351178,0.1
351186,0.06
351194,0.21
351201,0.08
351223,0.12
351225,0.24
351226,0.1
351227,0.03
351240,0.17
351243,0.09
351244,0.05
351245,0.03
351248,0.04
351252,0.04
351259,0.1
351265,0.09
351291,0.11
351292,0.09
351294,0.03
351298,0.04
351303,0.13
351311,0.02
351326,0.03
351331,0.11
351338,0.19
351339,0.05
351364,0.08
351380,0.1
351383,0.07
351385,0.06
351386,0.07
351389,0.08
351392,0.06
351393,0.07
351407,0.05
351419,0.02
351422,0.04
351423,0.1
351430,0.08
351446,0.04
351454,0.05
351458,0.05
351461,0.16
351489,0.06
351495,0.02
351520,0.09
351526,0.09
351535,0.06
351541,0.02
351567,0.01
351580,0.05
351581,0.13
351584,0.04
351587,0.04
351589,0.04
351593,0.09
351616,0.04
351619,0.04
351625,0.08
351626,0.03
351635,0.03
351641,0.08
351655,0.08
351658,0.17
351669,0.14
351670,0.12
351671,0.03
351680,0.08
351687,0.16
351699,0.02
351722,0.01
351725,0.11
351740,0.09
351747,0.12
351758,0.08
351771,0.03
351780,0.02
351786,0.04
351789,0.11
351796,0.1
351801,0.04
351814,0.01
351817,0.11
351819,0.05
351825,0.17
351830,0.11
351831,0.33
351834,0.11
351836,0.09
351837,0.09
351838,0.05
351839,0.01
351846,0.26
351863,0.03
351864,0.11
351880,0.06
351887,0.05
351891,0.08
351892,0.13
351898,0.07
351907,0.08
351916,0.07
351936,0.07
351937,0.03
351945,0.03
351957,0.21
351958,0.06
351962,0.08
351967,0.09
351970,0.1
351973,0.03
351978,0.1
351984,0.1
351989,0.1
351992,0.05
352015,0.1
352036,0.02
352043,0.03
352049,0.03
352053,0.1
352056,0.06
352058,0.06
352064,0.08
352065,0.08
352075,0.07
352092,0.01
352096,0.07
352097,0.05
352102,0.02
352103,0.02
352117,0.06
352119,0.05
352139,0.22
352145,0.02
352158,0.11
352198,0.09
352199,0.14
352200,0.04
352205,0.07
352241,0.05
352244,0.15
352258,0.1
352260,0.15
352266,0.03
352273,0.03
352283,0.0
352303,0.15
352304,0.05
352351,0.02
352353,0.11
352379,0.03
352389,0.12
352390,0.08
352391,0.1
352403,0.13
352407,0.05
352409,0.22
352421,0.05
352425,0.08
352447,0.13
352450,0.07
352451,0.08
352457,0.03
352468,0.12
352482,0.11
352495,0.01
352501,0.12
352506,0.14
352508,0.05
352522,0.04
352528,0.03
352539,0.12
352540,0.05
352551,0.0
352560,0.02
352561,0.09
352565,0.11
352566,0.05
352584,0.1
352592,0.03
352626,0.1
352650,0.03
352655,0.22
352668,0.06
352670,0.06
352685,0.12
352690,0.04
352692,0.04
352694,0.03
352700,0.07
352701,0.06
352708,0.15
352711,0.15
352734,0.08
352738,0.0
352742,0.05
352745,0.05
352746,0.07
352751,0.08
352762,0.09
352767,0.05
352768,0.05
352785,0.01
352788,0.16
352795,0.13
352814,0.03
352825,0.06
352827,0.1
352828,0.06
352830,0.06
352850,0.07
352890,0.01
352901,0.04
352907,0.05
352909,0.12
352913,0.07
352925,0.07
352927,0.0
352928,0.07
352938,0.05
352942,0.05
352943,0.14
352952,0.06
352958,0.11
352962,0.01
352967,0.04
352972,0.07
352988,0.05
352991,0.06
353002,0.05
353008,0.1
353011,0.02
353014,0.05
353018,0.02
353023,0.05
353029,0.16
353031,0.18
353035,0.07
353037,0.15
353042,0.02
353054,0.08
353078,0.05
353122,0.07
353123,0.04
353140,0.07
353145,0.08
353167,0.12
353177,0.05
353179,0.07
353185,0.08
353194,0.1
353195,0.08
353208,0.07
353210,0.11
353214,0.11
353215,0.06
353240,0.08
353241,0.06
353247,0.04
353259,0.07
353262,0.13
353264,0.05
353278,0.06
353279,0.06
353280,0.06
353287,0.16
353288,0.09
353290,0.07
353299,0.12
353314,0.11
353328,0.15
353340,0.05
353350,0.06
353352,0.01
353364,0.1
353371,0.02
353373,0.08
353374,0.07
353389,0.07
353395,0.07
353419,0.24
353427,0.07
353441,0.02
353454,0.01
353469,0.1
353475,0.09
353481,0.04
353483,0.06
353484,0.02
353488,0.08
353496,0.06
353504,0.08
353505,0.08
353509,0.08
353527,0.15
353574,0.11
353585,0.07
353595,0.08
353598,0.05
353602,0.04
353610,0.14
353618,0.21
353625,0.06
353626,0.15
353631,0.06
353635,0.1
353654,0.07
353682,0.08
353688,0.09
353695,0.06
353711,0.03
353724,0.07
353729,0.06
353732,0.11
353749,0.18
353750,0.06
353752,0.08
353761,0.05
353782,0.05
353784,0.12
353801,0.06
353809,0.25
353812,0.07
353814,0.14
353821,0.08
353832,0.03
353845,0.03
353860,0.05
353863,0.02
353867,0.09
353876,0.09
353905,0.13
353923,0.07
353934,0.02
353943,0.01
353945,0.05
353973,0.09
353995,0.05
354001,0.1
354003,0.16
354011,0.07
354020,0.07
354024,0.07
354027,0.05
354031,0.14
354036,0.04
354037,0.03
354039,0.04
354044,0.07
354058,0.08
354071,0.06
354080,0.12
354084,0.05
354085,0.06
354089,0.06
354099,0.05
354100,0.06
354104,0.05
354106,0.2
354107,0.12
354111,0.04
354114,0.08
354115,0.12
354122,0.09
354130,0.06
354139,0.13
354140,0.09
354145,0.02
354149,0.1
354167,0.06
354173,0.18
354176,0.1
354178,0.02
354182,0.04
354184,0.04
354186,0.24
354192,0.12
354209,0.04
354214,0.03
354218,0.07
354230,0.14
354251,0.06
354257,0.08
354264,0.16
354265,0.05
354267,0.07
354272,0.08
354273,0.12
354285,0.13
354298,0.1
354309,0.01
354312,0.05
354320,0.03
354322,0.01
354327,0.08
354333,0.03
354335,0.14
354344,0.09
354355,0.07
354358,0.04
354365,0.15
354368,0.04
354377,0.02
354386,0.09
354390,0.03
354394,0.05
354398,0.03
354402,0.16
354403,0.05
354406,0.12
354414,0.07
354421,0.06
354430,0.08
354445,0.03
354470,0.01
354479,0.09
354481,0.01
354483,0.23
354497,0.05
354511,0.05
354533,0.09
354549,0.12
354561,0.17
354570,0.05
354571,0.09
354577,0.09
354586,0.09
354598,0.08
354601,0.08
354602,0.01
354603,0.22
354606,0.01
354612,0.03
354613,0.01
354616,0.26
354624,0.04
354625,0.13
354636,0.08
354639,0.17
354640,0.06
354644,0.07
354650,0.05
354666,0.08
354673,0.07
354674,0.04
354677,0.04
354684,0.18
354694,0.13
354698,0.06
354708,0.03
354709,0.06
354720,0.17
354738,0.15
354740,0.05
354757,0.05
354768,0.16
354775,0.12
354776,0.01
354792,0.05
354803,0.11
354809,0.03
354817,0.11
354818,0.03
354830,0.03
354832,0.11
354838,0.05
354839,0.17
354851,0.02
354861,0.14
354865,0.06
354890,0.13
354893,0.16
354898,0.1
354900,0.09
354910,0.16
354913,0.16
354937,0.06
354942,0.05
354953,0.05
354956,0.01
354958,0.1
354960,0.08
354984,0.14
354993,0.1
355017,0.22
355025,0.09
355026,0.01
355041,0.11
355043,0.06
355048,0.1
355057,0.05
355071,0.11
355075,0.12
355081,0.05
355083,0.05
355090,0.03
355105,0.05
355107,0.06
355108,0.05
355109,0.12
355114,0.07
355117,0.05
355127,0.04
355148,0.03
355174,0.09
355180,0.04
355181,0.1
355184,0.12
355201,0.01
355207,0.07
355209,0.03
355217,0.08
355218,0.18
355237,0.1
355239,0.04
355241,0.03
355243,0.25
355250,0.13
355275,0.04
355282,0.01
355284,0.05
355287,0.05
355293,0.13
355296,0.09
355305,0.04
355312,0.04
355320,0.11
355327,0.04
355328,0.01
355333,0.05
355335,0.01
355336,0.03
355337,0.16
355338,0.14
355341,0.08
355355,0.13
355358,0.08
355360,0.16
355372,0.13
355382,0.05
355385,0.06
355393,0.19
355404,0.11
355408,0.07
355417,0.05
355418,0.07
355431,0.06
355434,0.08
355445,0.04
355502,0.06
355503,0.12
355511,0.01
355517,0.13
355519,0.13
355524,0.05
355536,0.16
355549,0.05
355550,0.1
355560,0.09
355569,0.02
355571,0.11
355572,0.16
355575,0.09
355578,0.04
355584,0.11
355588,0.05
355592,0.15
355604,0.09
355638,0.05
355646,0.08
355649,0.03
355656,0.04
355657,0.02
355666,0.04
355681,0.05
355697,0.04
355700,0.03
355701,0.03
355703,0.04
355704,0.09
355708,0.09
355736,0.07
355743,0.08
355769,0.06
355773,0.15
355781,0.07
355785,0.1
355786,0.16
355798,0.1
355817,0.05
355819,0.01
355826,0.1
355842,0.07
355846,0.02
355855,0.06
355870,0.12
355873,0.04
355874,0.1
355876,0.06
355877,0.03
355880,0.04
355920,0.05
355922,0.05
355930,0.06
355935,0.04
355942,0.16
355963,0.02
355971,0.1
355973,0.02
355980,0.07
355981,0.03
355984,0.04
355987,0.11
355996,0.22
355997,0.03
356013,0.13
356016,0.04
356025,0.17
356027,0.01
356035,0.01
356036,0.08
356038,0.05
356041,0.09
356057,0.05
356063,0.08
356077,0.04
356080,0.05
356086,0.03
356102,0.11
356106,0.07
356118,0.02
356140,0.09
356150,0.12
356153,0.04
356159,0.12
356163,0.04
356164,0.03
356168,0.12
356169,0.12
356170,0.06
356199,0.0
356211,0.04
356220,0.11
356246,0.14
356249,0.07
356255,0.17
356258,0.05
356262,0.07
356273,0.04
356279,0.09
356281,0.1
356308,0.12
356324,0.27
356327,0.06
356328,0.06
356331,0.08
356336,0.04
356345,0.22
356382,0.02
356395,0.04
356399,0.11
356400,0.17
356413,0.05
356414,0.15
356418,0.13
356427,0.06
356433,0.04
356439,0.03
356444,0.01
356475,0.14
356480,0.07
356482,0.23
356497,0.04
356512,0.03
356517,0.19
356536,0.08
356539,0.08
356551,0.08
356556,0.18
356558,0.1
356559,0.03
356563,0.09
356578,0.05
356583,0.09
356584,0.15
356592,0.06
356594,0.06
356596,0.12
356597,0.04
356598,0.07
356602,0.05
356609,0.14
356624,0.05
356626,0.1
356627,0.07
356641,0.15
356648,0.08
356649,0.08
356650,0.06
356651,0.05
356659,0.08
356676,0.22
356687,0.31
356689,0.14
356698,0.0
356726,0.16
356732,0.08
356741,0.1
356742,0.04
356746,0.04
356750,0.07
356754,0.04
356760,0.08
356762,0.04
356763,0.03
356777,0.03
356784,0.03
356795,0.09
356801,0.04
356802,0.02
356808,0.06
356813,0.13
356816,0.16
356818,0.13
356825,0.12
356828,0.05
356836,0.06
356854,0.03
356857,0.04
356865,0.03
356873,0.09
356879,0.17
356880,0.02
356885,0.11
356889,0.02
356903,0.03
356905,0.05
356913,0.06
356916,0.05
356939,0.1
356944,0.02
356952,0.11
356958,0.03
356963,0.08
356967,0.08
356970,0.08
356977,0.04
356980,0.1
356981,0.06
356983,0.06
356998,0.18
357005,0.05
357022,0.16
357032,0.03
357033,0.11
357035,0.03
357047,0.07
357054,0.07
357057,0.13
357069,0.15
357096,0.1
357102,0.11
357118,0.09
357124,0.04
357137,0.09
357138,0.07
357149,0.05
357151,0.14
357157,0.0
357158,0.11
357162,0.06
357163,0.07
357171,0.12
357175,0.01
357192,0.09
357200,0.12
357204,0.06
357206,0.03
357215,0.09
357221,0.04
357228,0.08
357247,0.11
357249,0.09
357268,0.03
357270,0.02
357279,0.04
357287,0.02
357293,0.07
357306,0.04
357308,0.12
357321,0.08
357326,0.15
357340,0.02
357342,0.05
357352,0.09
357361,0.02
357368,0.03
357370,0.04
357377,0.04
357382,0.07
357383,0.04
357384,0.07
357398,0.06
357415,0.03
357420,0.07
357439,0.04
357440,0.03
357458,0.06
357464,0.04
357467,0.03
357469,0.11
357472,0.08
357489,0.1
357504,0.13
357522,0.06
357527,0.01
357547,0.04
357550,0.02
357558,0.04
357559,0.06
357562,0.11
357572,0.12
357583,0.11
357585,0.16
357598,0.13
357607,0.07
357613,0.02
357627,0.01
357630,0.02
357631,0.26
357680,0.08
357694,0.01
357698,0.11
357699,0.02
357707,0.08
357732,0.09
357748,0.13
357755,0.16
357767,0.12
357786,0.01
357791,0.04
357799,0.03
357824,0.01
357830,0.07
357832,0.29
357840,0.08
357863,0.06
357865,0.07
357868,0.13
357869,0.05
357878,0.06
357886,0.08
357891,0.06
357897,0.06
357915,0.16
357927,0.07
357947,0.07
357958,0.0
357959,0.15
357976,0.07
357992,0.12
357995,0.13
357996,0.07
358020,0.11
358022,0.08
358023,0.15
358029,0.07
358040,0.01
358059,0.05
358071,0.04
358076,0.05
358095,0.14
358096,0.11
358104,0.07
358110,0.04
358122,0.07
358137,0.08
358147,0.28
358149,0.17
358155,0.12
358161,0.04
358163,0.07
358172,0.15
358178,0.09
358183,0.09
358186,0.03
358189,0.17
358198,0.02
358211,0.08
358219,0.05
358220,0.04
358225,0.1
358231,0.05
358233,0.13
358247,0.07
358258,0.12
358264,0.06
358271,0.12
358273,0.06
358275,0.03
358278,0.05
358287,0.08
358309,0.04
358327,0.09
358342,0.09
358348,0.07
358352,0.01
358373,0.06
358384,0.03
358394,0.07
358405,0.25
358409,0.03
358412,0.08
358424,0.23
358427,0.09
358434,0.07
358444,0.05
358448,0.07
358449,0.1
358458,0.05
358472,0.17
358483,0.13
358490,0.09
358503,0.04
358504,0.09
358505,0.0
358512,0.04
358513,0.1
358528,0.08
358532,0.03
358536,0.12
358538,0.07
358559,0.04
358590,0.12
358601,0.28
358627,0.11
358631,0.12
358632,0.13
358640,0.24
358649,0.07
358650,0.07
358653,0.08
358676,0.0
358679,0.05
358695,0.05
358703,0.05
358705,0.01
358710,0.05
358730,0.11
358731,0.02
358735,0.08
358744,0.17
358748,0.07
358750,0.06
358752,0.09
358764,0.11
358777,0.04
358786,0.12
358789,0.14
358805,0.08
358809,0.04
358810,0.02
358824,0.08
358829,0.09
358838,0.09
358840,0.07
358841,0.06
358854,0.12
358873,0.25
358879,0.03
358884,0.05
358885,0.08
358886,0.02
358892,0.04
358895,0.13
358906,0.05
358910,0.0
358911,0.06
358924,0.22
358929,0.12
358937,0.04
358949,0.17
358955,0.09
358956,0.27
358959,0.05
358960,0.02
358969,0.02
358983,0.15
358990,0.23
358992,0.08
358994,0.04
359004,0.07
359015,0.24
359023,0.02
359030,0.05
359032,0.01
359038,0.07
359044,0.13
359049,0.17
359050,0.09
359064,0.01
359095,0.05
359100,0.24
359105,0.04
359116,0.11
359134,0.05
359136,0.1
359143,0.03
359147,0.08
359175,0.02
359182,0.06
359188,0.13
359196,0.11
359198,0.02
359202,0.11
359212,0.12
359229,0.04
359232,0.1
359247,0.11
359258,0.05
359260,0.17
359261,0.08
359262,0.1
359268,0.12
359285,0.06
359293,0.07
359294,0.07
359297,0.04
359299,0.05
359311,0.02
359319,0.04
359320,0.15
359322,0.14
359353,0.05
359355,0.06
359360,0.1
359367,0.09
359369,0.02
359372,0.06
359377,0.09
359381,0.05
359382,0.01
359387,0.07
359389,0.1
359392,0.07
359437,0.1
359438,0.07
359440,0.07
359442,0.03
359455,0.06
359474,0.08
359475,0.03
359480,0.1
359485,0.14
359493,0.07
359497,0.14
359505,0.06
359506,0.03
359516,0.07
359518,0.09
359523,0.06
359547,0.1
359548,0.02
359556,0.1
359577,0.01
359580,0.18
359588,0.07
359590,0.18
359592,0.05
359599,0.05
359609,0.07
359611,0.08
359619,0.13
359623,0.08
359654,0.04
359666,0.08
359669,0.04
359672,0.07
359673,0.14
359677,0.02
359685,0.03
359690,0.03
359697,0.1
359702,0.02
359707,0.04
359711,0.03
359719,0.11
359722,0.05
359726,0.09
359730,0.14
359731,0.2
359741,0.21
359743,0.11
359748,0.0
359753,0.05
359758,0.09
359773,0.01
359780,0.05
359785,0.04
359800,0.09
359806,0.06
359809,0.09
359822,0.06
359828,0.15
359847,0.14
359855,0.08
359858,0.1
359864,0.04
359884,0.06
359886,0.03
359898,0.19
359908,0.1
359921,0.1
359945,0.03
359958,0.05
359964,0.06
359980,0.04
359992,0.15
359994,0.13
360001,0.04
360004,0.03
360009,0.13
360020,0.02
360049,0.11
360058,0.03
360063,0.06
360064,0.02
360074,0.1
360095,0.07
360098,0.06
360099,0.01
360100,0.01
360103,0.1
360106,0.03
360107,0.08
360124,0.14
360126,0.11
360138,0.11
360140,0.19
360141,0.03
360149,0.09
360152,0.1
360165,0.11
360171,0.04
360176,0.09
360183,0.08
360186,0.03
360189,0.01
360191,0.08
360199,0.15
360204,0.1
360205,0.19
360217,0.09
360225,0.08
360231,0.07
360238,0.06
360248,0.17
360249,0.05
360254,0.08
360256,0.08
360257,0.12
360258,0.11
360277,0.07
360279,0.08
360280,0.12
360281,0.06
360283,0.09
360290,0.14
360312,0.03
360316,0.05
360320,0.03
360324,0.17
360333,0.07
360339,0.05
360347,0.04
360359,0.14
360360,0.16
360367,0.12
360372,0.04
360382,0.04
360386,0.08
360400,0.07
360411,0.04
360412,0.11
360415,0.06
360419,0.12
360421,0.03
360427,0.04
360429,0.06
360438,0.04
360439,0.03
360445,0.14
360454,0.1
360458,0.16
360467,0.02
360469,0.13
360471,0.11
360472,0.03
360475,0.06
360478,0.1
360479,0.03
360480,0.07
360484,0.07
360496,0.02
360504,0.1
360517,0.07
360518,0.04
360526,0.05
360530,0.07
360535,0.07
360538,0.06
360539,0.05
360545,0.07
360569,0.04
360579,0.06
360580,0.06
360611,0.02
360612,0.21
360626,0.06
360628,0.02
360631,0.03
360633,0.08
360640,0.03
360643,0.12
360645,0.12
360663,0.01
360666,0.0
360678,0.14
360683,0.03
360707,0.07
360715,0.1
360723,0.16
360727,0.01
360733,0.11
360746,0.08
360759,0.02
360767,0.09
360769,0.05
360770,0.05
360779,0.02
360791,0.06
360792,0.04
360801,0.18
360812,0.08
360814,0.08
360828,0.1
360830,0.12
360837,0.09
360838,0.04
360844,0.04
360860,0.05
360864,0.12
360871,0.08
360872,0.06
360877,0.14
360880,0.05
360881,0.02
360882,0.1
360884,0.1
360885,0.08
360889,0.1
360893,0.07
360898,0.03
360933,0.23
360941,0.04
360942,0.07
360943,0.01
360960,0.04
360973,0.05
360979,0.07
360987,0.07
360988,0.1
360999,0.04
361001,0.08
361005,0.11
361007,0.14
